identifier_type,identifier,pipelines,figure_profiles,metadata_rows,mouse,eid,pid,probe_name
eid,6a33474e-8093-4cc8-9cbd-866d04fdb511,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_073,6a33474e-8093-4cc8-9cbd-866d04fdb511,,
eid,6a44a4b7-4041-4e74-8477-da40f28cc1bc,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,6a44a4b7-4041-4e74-8477-da40f28cc1bc,,
eid,6a7bec00-546b-4b78-afa8-7c73d0164653,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,6a7bec00-546b-4b78-afa8-7c73d0164653,,
eid,6a971abe-3287-487b-b1ee-faef050303e4,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,6a971abe-3287-487b-b1ee-faef050303e4,,
eid,6abd16bd-d86c-4d63-9f45-8f729d8ceff8,opto_behavior,,1,SWC_NM_088,6abd16bd-d86c-4d63-9f45-8f729d8ceff8,,
eid,6ac687b8-a991-46f6-a571-8ba695a5c51b,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,6ac687b8-a991-46f6-a571-8ba695a5c51b,,
eid,6ac7cec5-9c87-46da-8dc8-6619cca21d9b,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,6ac7cec5-9c87-46da-8dc8-6619cca21d9b,,
eid,6b480c09-af07-4574-b04f-9ed2b862318a,zapit,,1,SWC_NM_071,6b480c09-af07-4574-b04f-9ed2b862318a,,
eid,6b4a1004-9508-4ef4-b7a7-7cd10a676948,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_026,6b4a1004-9508-4ef4-b7a7-7cd10a676948,,
eid,6b528511-4da3-4d31-888e-0299397bdbdb,opto_behavior,,1,SWC_NM_102,6b528511-4da3-4d31-888e-0299397bdbdb,,
eid,6bec8bb3-fdb0-4b0c-b271-cda764daa056,zapit,,1,SWC_NM_086,6bec8bb3-fdb0-4b0c-b271-cda764daa056,,
eid,6bf5168a-657d-420e-9288-738ed5a51310,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,6bf5168a-657d-420e-9288-738ed5a51310,,
eid,6c00228c-fea0-49b2-8d3a-70c4f11cae00,opto_behavior,,1,SWC_NM_024,6c00228c-fea0-49b2-8d3a-70c4f11cae00,,
eid,6c01b126-12cf-4739-8aa3-120bc62e2aee,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_012,6c01b126-12cf-4739-8aa3-120bc62e2aee,,
eid,6c339ccb-c7ac-47b8-9943-fd4262f620da,opto_behavior,,1,SWC_NM_080,6c339ccb-c7ac-47b8-9943-fd4262f620da,,
eid,6c8e3a2b-6dc9-4484-9398-4daf97f9d28d,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_113,6c8e3a2b-6dc9-4484-9398-4daf97f9d28d,,
eid,6cc5b3d5-653b-45a6-b2d8-851e40172017,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,6cc5b3d5-653b-45a6-b2d8-851e40172017,,
eid,6cf99b0a-d7c7-419e-8d8c-b115bb0af824,opto_behavior,,1,SWC_NM_110,6cf99b0a-d7c7-419e-8d8c-b115bb0af824,,
eid,6d2652ab-abdc-4e34-9f82-1be1ae95393e,opto_behavior,,1,SWC_NM_035,6d2652ab-abdc-4e34-9f82-1be1ae95393e,,
eid,6d9a2931-b876-4ac8-ad01-6cec2c0c572a,opto_behavior,,2,SWC_NM_111,6d9a2931-b876-4ac8-ad01-6cec2c0c572a,,
eid,6daaa3c9-67c1-497a-932a-e4c521c8cf3d,opto_behavior,,1,SWC_NM_018,6daaa3c9-67c1-497a-932a-e4c521c8cf3d,,
eid,6df60d30-1457-4994-ae41-fe8c15145436,opto_behavior,,1,SWC_NM_102,6df60d30-1457-4994-ae41-fe8c15145436,,
eid,6e5baa0d-c3d3-412b-a2c4-4f0167ed79da,zapit,,1,SWC_NM_082,6e5baa0d-c3d3-412b-a2c4-4f0167ed79da,,
eid,6ea09269-412e-45e0-a2cd-4ed25057e2c6,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,6ea09269-412e-45e0-a2cd-4ed25057e2c6,,
eid,6f37d7b0-8aa4-448f-9469-8ceadf2d7dcb,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,6f37d7b0-8aa4-448f-9469-8ceadf2d7dcb,,
eid,6f403baf-ebbd-4467-b8c8-53b7d24e5de8,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,6f403baf-ebbd-4467-b8c8-53b7d24e5de8,,
eid,6f4a4ca6-5933-439a-ac3e-a7af05ee5f8c,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,6f4a4ca6-5933-439a-ac3e-a7af05ee5f8c,,
eid,6f79d062-9d04-4467-b3ef-c6afd1b961cb,opto_behavior,,1,SWC_NM_024,6f79d062-9d04-4467-b3ef-c6afd1b961cb,,
eid,6f7e2e29-68d1-4c8c-a7a5-4ec0baad08eb,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_003,6f7e2e29-68d1-4c8c-a7a5-4ec0baad08eb,,
eid,6fce2eae-965d-49d6-9b5d-60316cf5d260,zapit,,1,SWC_NM_085,6fce2eae-965d-49d6-9b5d-60316cf5d260,,
eid,6fed1652-f0b2-4194-89d4-21b043e14f92,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,6fed1652-f0b2-4194-89d4-21b043e14f92,,
eid,70f12ab3-22a1-4812-b7e2-dc3dc6505ae2,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_113,70f12ab3-22a1-4812-b7e2-dc3dc6505ae2,,
eid,711650a9-bfc6-4493-a3c4-71ee92605ad6,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,711650a9-bfc6-4493-a3c4-71ee92605ad6,,
eid,72ad6aba-78cd-461e-9400-a14f4052807e,zapit,,1,SWC_NM_071,72ad6aba-78cd-461e-9400-a14f4052807e,,
eid,7334eb59-36bf-42ec-93b5-0676005eb422,opto_behavior,,1,SWC_NM_049,7334eb59-36bf-42ec-93b5-0676005eb422,,
eid,7373f901-2f6e-48f4-981c-30192a9299de,opto_behavior,,1,SWC_NM_011,7373f901-2f6e-48f4-981c-30192a9299de,,
eid,73dd127a-c233-4848-a789-e0768a0c6a3e,zapit,,1,SWC_NM_072,73dd127a-c233-4848-a789-e0768a0c6a3e,,
eid,7405c333-5640-40fd-8f41-b69dc0f2433c,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,7405c333-5640-40fd-8f41-b69dc0f2433c,,
eid,74586452-6ce3-4be5-a86c-ed0ffb6b0be9,opto_behavior,,1,SWC_NM_036,74586452-6ce3-4be5-a86c-ed0ffb6b0be9,,
eid,74c09dd3-1037-4020-a4d9-b499fd6599be,opto_behavior,,1,SWC_NM_036,74c09dd3-1037-4020-a4d9-b499fd6599be,,
eid,7504026d-a0f8-433d-bd4f-f1d35e1cc4e2,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,7504026d-a0f8-433d-bd4f-f1d35e1cc4e2,,
eid,75202410-a01a-4730-ae3e-f647887120ff,zapit,,1,SWC_NM_057,75202410-a01a-4730-ae3e-f647887120ff,,
eid,75615687-3cca-4728-841f-10874bfe78be,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,75615687-3cca-4728-841f-10874bfe78be,,
eid,75876671-a6c4-49ce-96e8-ea860ceff3b9,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_096,75876671-a6c4-49ce-96e8-ea860ceff3b9,,
eid,75999961-3c0b-4c13-a055-36cb83ea8edc,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,75999961-3c0b-4c13-a055-36cb83ea8edc,,
eid,75aa4c2f-4c7b-4fb2-b062-aa3f99b3126f,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,75aa4c2f-4c7b-4fb2-b062-aa3f99b3126f,,
eid,75d0b280-5413-4f4e-b05a-de481b693f85,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,75d0b280-5413-4f4e-b05a-de481b693f85,,
eid,75f548d0-2069-427f-a4ee-f9a816558731,opto_behavior,,2,SWC_NM_037,75f548d0-2069-427f-a4ee-f9a816558731,,
eid,76056eba-5ef0-4603-a4ff-1b6efa4eb5a3,opto_behavior,,1,SWC_NM_100,76056eba-5ef0-4603-a4ff-1b6efa4eb5a3,,
eid,760fafa6-a61b-4297-894b-d0bc60618048,opto_behavior,,1,SWC_NM_110,760fafa6-a61b-4297-894b-d0bc60618048,,
eid,767729b9-0468-42f3-a6e0-d92e437886c3,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,767729b9-0468-42f3-a6e0-d92e437886c3,,
eid,76862a7b-f07e-47e3-b8ea-dc4588109cef,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_026,76862a7b-f07e-47e3-b8ea-dc4588109cef,,
eid,76af3bdb-0842-4418-b06b-1ca45c519c53,opto_behavior,,1,SWC_NM_035,76af3bdb-0842-4418-b06b-1ca45c519c53,,
eid,7708e1e0-e3bd-4097-950c-4d09d1ffabe3,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,7708e1e0-e3bd-4097-950c-4d09d1ffabe3,,
eid,77268c3c-7879-4a7a-b83c-97e17293613a,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_024,77268c3c-7879-4a7a-b83c-97e17293613a,,
eid,7761f18b-7335-4b79-aad8-d8c77c21468a,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_098,7761f18b-7335-4b79-aad8-d8c77c21468a,,
eid,7776fc4b-88f6-4d1d-bca6-67f1f301259f,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,7776fc4b-88f6-4d1d-bca6-67f1f301259f,,
eid,779182c1-64c8-431f-87dd-b23964232795,opto_behavior,,1,SWC_NM_042,779182c1-64c8-431f-87dd-b23964232795,,
eid,7791c224-b38d-4a1f-a133-beb043ee1301,opto_behavior,,1,SWC_NM_026,7791c224-b38d-4a1f-a133-beb043ee1301,,
eid,77f65fe9-5650-41cc-983e-79497ec47d9b,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,77f65fe9-5650-41cc-983e-79497ec47d9b,,
eid,7824c281-c510-4680-b919-74c15575d9d8,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,7824c281-c510-4680-b919-74c15575d9d8,,
eid,784af2de-8082-4117-8149-aa967558b4a3,opto_behavior,,1,SWC_NM_026,784af2de-8082-4117-8149-aa967558b4a3,,
eid,786b0feb-31a8-4598-a51d-7f13ffb936d1,opto_behavior,supp1_hemisphere_specific,2,SWC_NM_018,786b0feb-31a8-4598-a51d-7f13ffb936d1,,
eid,78a0ee20-c1ea-43a2-b561-f4a6ae99223f,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,78a0ee20-c1ea-43a2-b561-f4a6ae99223f,,
eid,78ed1b73-386e-4f26-8efb-857356233d00,zapit,,1,SWC_NM_085,78ed1b73-386e-4f26-8efb-857356233d00,,
eid,79468bd8-6fa2-48e4-8151-88951b33a8e0,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_026,79468bd8-6fa2-48e4-8151-88951b33a8e0,,
eid,797ba676-802b-4101-b822-2bd129bc0c6d,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,797ba676-802b-4101-b822-2bd129bc0c6d,,
eid,799d763e-b415-4766-8e22-36c318c57b3b,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,799d763e-b415-4766-8e22-36c318c57b3b,,
eid,79f59f2b-3dcc-453b-a841-813760c51c1b,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,79f59f2b-3dcc-453b-a841-813760c51c1b,,
eid,7a018614-71ac-4c59-b641-09457360953f,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,7a018614-71ac-4c59-b641-09457360953f,,
eid,7ad95a36-2fdc-48c8-9865-0f2d79ba921b,opto_behavior,,1,SWC_NM_105,7ad95a36-2fdc-48c8-9865-0f2d79ba921b,,
eid,7ade859f-02cb-4b8f-bb9d-957b26ece7be,opto_behavior,,1,SWC_NM_010,7ade859f-02cb-4b8f-bb9d-957b26ece7be,,
eid,7ae2b0ea-9982-4fb8-8d02-c918f6d09a44,opto_behavior,,1,SWC_NM_036,7ae2b0ea-9982-4fb8-8d02-c918f6d09a44,,
eid,7af643b1-ca4c-4625-8bf0-5f667328e2e8,opto_behavior,,1,SWC_NM_108,7af643b1-ca4c-4625-8bf0-5f667328e2e8,,
eid,7b3632dc-5166-4b7e-ad12-d6ff203af76d,opto_behavior,,2,SWC_NM_024,7b3632dc-5166-4b7e-ad12-d6ff203af76d,,
eid,7b9b5248-4239-4e4b-bdf5-baa56c59c69d,opto_behavior,,1,SWC_NM_051,7b9b5248-4239-4e4b-bdf5-baa56c59c69d,,
eid,7bd7cbf6-e3ab-4222-ade8-458a5afb30f9,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_025,7bd7cbf6-e3ab-4222-ade8-458a5afb30f9,,
eid,7be2d560-e4cd-42c4-b998-af77229534f8,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,7be2d560-e4cd-42c4-b998-af77229534f8,,
eid,7ccb9f02-5a54-4e68-9263-d2a2230bd651,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,7ccb9f02-5a54-4e68-9263-d2a2230bd651,,
eid,7dd4db33-7c27-4491-b0b5-3b5af9f526dd,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_011,7dd4db33-7c27-4491-b0b5-3b5af9f526dd,,
eid,7ddc484c-ad74-488b-bb17-8b1034ccefb7,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,7ddc484c-ad74-488b-bb17-8b1034ccefb7,,
eid,7dfd1974-1618-496c-9b0e-ba89f9f3f160,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,7dfd1974-1618-496c-9b0e-ba89f9f3f160,,
eid,7e1987cc-ca9a-4b64-bb5f-a68726e36f52,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_096,7e1987cc-ca9a-4b64-bb5f-a68726e36f52,,
eid,7ec24b48-a65e-492a-89ef-142dace45da5,zapit,,1,SWC_NM_071,7ec24b48-a65e-492a-89ef-142dace45da5,,
eid,7f37d94b-a3f8-4ad3-af45-d5b2fce5119d,opto_behavior,,1,SWC_NM_036,7f37d94b-a3f8-4ad3-af45-d5b2fce5119d,,
eid,7f560157-d9d8-4ccd-94fb-5c3b55dad328,opto_behavior,,1,SWC_NM_051,7f560157-d9d8-4ccd-94fb-5c3b55dad328,,
eid,7f649c2d-e4b3-4a34-8dd0-e3c63f2750d6,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_103,7f649c2d-e4b3-4a34-8dd0-e3c63f2750d6,,
eid,7f7e966c-56c3-4fa7-b430-b324fa707af3,zapit,,1,SWC_NM_072,7f7e966c-56c3-4fa7-b430-b324fa707af3,,
eid,7f869985-4779-4e07-9e89-4f31267dd5e8,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_024,7f869985-4779-4e07-9e89-4f31267dd5e8,,
eid,7ff4f416-4b5e-404e-a0d2-7d16a4df2129,opto_behavior,,1,SWC_NM_102,7ff4f416-4b5e-404e-a0d2-7d16a4df2129,,
eid,7ffbaef8-191e-4037-a60c-c70b0f3888d9,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_105,7ffbaef8-191e-4037-a60c-c70b0f3888d9,,
eid,8024753a-5726-472a-8cb7-3b5c534a35ad,opto_behavior,,1,SWC_NM_049,8024753a-5726-472a-8cb7-3b5c534a35ad,,
eid,80a2e5c9-285f-49b9-abef-57a5bc594f35,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_025,80a2e5c9-285f-49b9-abef-57a5bc594f35,,
eid,80d81805-2402-47af-a7cd-dfcf2eea94ab,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_105,80d81805-2402-47af-a7cd-dfcf2eea94ab,,
eid,811df538-0391-4c57-9165-d4f6f336da12,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,811df538-0391-4c57-9165-d4f6f336da12,,
eid,81368cca-beda-48f6-8c9b-a16bbe8c7ebf,opto_behavior,,1,SWC_NM_049,81368cca-beda-48f6-8c9b-a16bbe8c7ebf,,
eid,81d6093f-29ca-496f-82d5-82cd70b13316,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_022,81d6093f-29ca-496f-82d5-82cd70b13316,,
eid,81e58c8f-bfbd-4c54-b7ee-56d1d37767cc,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,81e58c8f-bfbd-4c54-b7ee-56d1d37767cc,,
eid,82518ed0-469f-4311-aedc-fad2c9d5ea0b,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,82518ed0-469f-4311-aedc-fad2c9d5ea0b,,
eid,827fb7d6-4680-42b6-a7cd-c95b393a8502,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_025,827fb7d6-4680-42b6-a7cd-c95b393a8502,,
eid,82940d8e-ca0e-41e2-9bba-3eed7a843bf6,zapit,,1,SWC_NM_081,82940d8e-ca0e-41e2-9bba-3eed7a843bf6,,
eid,82ada5f7-88ce-4796-8923-72c6f373bcf3,zapit,figure4_zapit_glmhmm,1,SWC_NM_091,82ada5f7-88ce-4796-8923-72c6f373bcf3,,
eid,82c1f04f-ea07-41fa-a8a9-bff69ee72b6a,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_080,82c1f04f-ea07-41fa-a8a9-bff69ee72b6a,,
eid,82e041f8-b677-48a2-84d6-b42deb4803b7,opto_behavior,,1,SWC_NM_036,82e041f8-b677-48a2-84d6-b42deb4803b7,,
eid,83b50d6a-c88e-4454-b250-233a1d6a11e2,opto_behavior,,1,SWC_NM_051,83b50d6a-c88e-4454-b250-233a1d6a11e2,,
eid,84734bec-d898-4f50-b659-b4a7b7686fe8,opto_behavior,,1,SWC_NM_024,84734bec-d898-4f50-b659-b4a7b7686fe8,,
eid,847cdd72-0859-4bb4-9bba-c3b11045d7c8,opto_behavior,,1,SWC_NM_011,847cdd72-0859-4bb4-9bba-c3b11045d7c8,,
eid,84911885-3efa-4398-a699-4805b3ad9a93,opto_behavior,,1,SWC_NM_042,84911885-3efa-4398-a699-4805b3ad9a93,,
eid,84c5c7e8-c19b-490f-a878-7672047440da,opto_behavior,,1,SWC_NM_036,84c5c7e8-c19b-490f-a878-7672047440da,,
eid,84c6c1fa-0830-4923-a649-716f79451384,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,84c6c1fa-0830-4923-a649-716f79451384,,
eid,851a3966-a5bb-4a36-9a69-45c9ce743628,zapit,,1,SWC_NM_086,851a3966-a5bb-4a36-9a69-45c9ce743628,,
eid,8547e4c3-6cd6-493a-ac0e-395424a8084b,opto_behavior,,1,SWC_NM_080,8547e4c3-6cd6-493a-ac0e-395424a8084b,,
eid,8590c233-37f2-4b70-b3ee-807d52728676,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,8590c233-37f2-4b70-b3ee-807d52728676,,
eid,85b45f72-99f4-487b-9ae7-c93bc4d1e32c,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,85b45f72-99f4-487b-9ae7-c93bc4d1e32c,,
eid,85d98d54-2149-4310-8cb0-02a44c6a4bc4,opto_behavior,,2,SWC_NM_093,85d98d54-2149-4310-8cb0-02a44c6a4bc4,,
eid,85e51b98-b263-4138-b4ea-2b641c889508,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,85e51b98-b263-4138-b4ea-2b641c889508,,
eid,860172ec-22bf-4bdf-aee7-1a9e85536e59,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,860172ec-22bf-4bdf-aee7-1a9e85536e59,,
eid,86558f58-2797-4b54-b250-6652fecf8660,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_080,86558f58-2797-4b54-b250-6652fecf8660,,
eid,866547c2-c965-4278-aedf-0df750e29a7b,opto_behavior,,2,SWC_NM_018,866547c2-c965-4278-aedf-0df750e29a7b,,
eid,86b2fe93-2d47-4a0a-a3b1-2a4f6a6e3da9,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,86b2fe93-2d47-4a0a-a3b1-2a4f6a6e3da9,,
eid,86e24147-7d3c-42e8-ad62-b82497e6e9bc,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,86e24147-7d3c-42e8-ad62-b82497e6e9bc,,
eid,872c9452-08e9-4136-9a02-6355a6df099c,opto_behavior,,1,SWC_NM_104,872c9452-08e9-4136-9a02-6355a6df099c,,
eid,873134ba-4723-4895-b9ed-a23a72a1c2ec,zapit,,1,SWC_NM_071,873134ba-4723-4895-b9ed-a23a72a1c2ec,,
eid,87484eda-da05-4470-8a7e-4bde707e423d,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_025,87484eda-da05-4470-8a7e-4bde707e423d,,
eid,87d94eeb-3754-414a-9dba-453f84b0f5fe,opto_behavior,figure1_zi_glmhmm,2,SWC_NM_003,87d94eeb-3754-414a-9dba-453f84b0f5fe,,
eid,87e1051e-a6bb-47d0-9ab2-8bec0efdecf2,zapit,,1,SWC_NM_085,87e1051e-a6bb-47d0-9ab2-8bec0efdecf2,,
eid,8815e5b5-c107-493a-b032-936941cb0363,opto_behavior,,1,SWC_NM_051,8815e5b5-c107-493a-b032-936941cb0363,,
eid,881c6abc-b885-4793-be49-ae17ed4e42fe,opto_behavior,,1,SWC_NM_102,881c6abc-b885-4793-be49-ae17ed4e42fe,,
eid,8833a0d2-468b-4a13-b940-a31356f39323,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,8833a0d2-468b-4a13-b940-a31356f39323,,
eid,88726cf3-2821-4075-8bfa-bdfcf1c6bfd8,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_004,88726cf3-2821-4075-8bfa-bdfcf1c6bfd8,,
eid,88afa934-5374-45fc-bdda-77c45ba52cc3,zapit,,1,SWC_NM_085,88afa934-5374-45fc-bdda-77c45ba52cc3,,
eid,88c1806e-ad89-4c21-8365-c4861d5a612a,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,88c1806e-ad89-4c21-8365-c4861d5a612a,,
eid,88eb5799-9efc-4358-a076-e409f037952d,opto_behavior,,1,SWC_NM_104,88eb5799-9efc-4358-a076-e409f037952d,,
eid,88f4fbf9-9dc1-4031-a641-15911721c440,zapit,,1,SWC_NM_072,88f4fbf9-9dc1-4031-a641-15911721c440,,
eid,890959d8-d0d3-4194-9726-a3e47577471f,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_098,890959d8-d0d3-4194-9726-a3e47577471f,,
eid,892c68f1-0eb6-4ddb-9b39-47be3f9a937a,zapit,,1,SWC_NM_071,892c68f1-0eb6-4ddb-9b39-47be3f9a937a,,
eid,897c1ade-8ebb-4621-9c73-4b5ab204bdfc,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,897c1ade-8ebb-4621-9c73-4b5ab204bdfc,,
eid,89bdad9f-7eff-4fac-86c1-9a9154fa7fca,zapit,,1,SWC_NM_057,89bdad9f-7eff-4fac-86c1-9a9154fa7fca,,
eid,89e7ea34-0181-4ffb-ad8c-5a3adeeca918,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,89e7ea34-0181-4ffb-ad8c-5a3adeeca918,,
eid,89ead274-0247-49b0-95b5-f6aa77b9431c,zapit,,1,SWC_NM_071,89ead274-0247-49b0-95b5-f6aa77b9431c,,
eid,8a09bb30-a040-41b4-bfe0-492a0cc921e7,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_008,8a09bb30-a040-41b4-bfe0-492a0cc921e7,,
eid,8a723d82-59d8-47e5-b3bd-e99bf5a7e1d6,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,8a723d82-59d8-47e5-b3bd-e99bf5a7e1d6,,
eid,8a992f77-84a3-473f-8856-95302ba27fae,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,8a992f77-84a3-473f-8856-95302ba27fae,,
eid,8aafcd89-2952-483d-b9db-c930e7166cdd,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,8aafcd89-2952-483d-b9db-c930e7166cdd,,
eid,8ab5909a-3ea4-4b1a-9e7c-4cbd7e82e398,opto_behavior,,1,SWC_NM_110,8ab5909a-3ea4-4b1a-9e7c-4cbd7e82e398,,
eid,8ac06404-d0b2-41a2-a478-394cf9561dc7,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,8ac06404-d0b2-41a2-a478-394cf9561dc7,,
eid,8ad0b793-0faf-4ee6-ba4e-fd0ac99f14bf,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,8ad0b793-0faf-4ee6-ba4e-fd0ac99f14bf,,
eid,8b0545fa-3a21-43b2-bfcb-7cfed09961cb,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_003,8b0545fa-3a21-43b2-bfcb-7cfed09961cb,,
eid,8b4f0ea4-9185-44eb-a27e-40238563bef7,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_010,8b4f0ea4-9185-44eb-a27e-40238563bef7,,
eid,8b60db57-1ec4-419a-8424-c33739d54dbb,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_018,8b60db57-1ec4-419a-8424-c33739d54dbb,,
eid,8b746ff6-eccf-4071-a78a-f2897ee8d688,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,8b746ff6-eccf-4071-a78a-f2897ee8d688,,
eid,8c070089-7fb4-4bd9-b88e-c99b498f7acf,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_018,8c070089-7fb4-4bd9-b88e-c99b498f7acf,,
eid,8c2163f0-41c3-4c2c-8293-b6523790bfb4,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_004,8c2163f0-41c3-4c2c-8293-b6523790bfb4,,
eid,8ce5314a-dadf-443d-a2d8-20e6af85e469,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,8ce5314a-dadf-443d-a2d8-20e6af85e469,,
eid,8cf213e9-f60b-4b81-b268-bc95fb61cdfe,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,8cf213e9-f60b-4b81-b268-bc95fb61cdfe,,
eid,8d5ea7ad-ecdc-408f-8237-f27a8d2eaab9,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_096,8d5ea7ad-ecdc-408f-8237-f27a8d2eaab9,,
eid,8d7d34e1-6613-4e37-b4e8-8d38347c5141,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,8d7d34e1-6613-4e37-b4e8-8d38347c5141,,
eid,8d9c0607-7550-4bca-af9b-c26fa1162729,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,8d9c0607-7550-4bca-af9b-c26fa1162729,,
eid,8df5a96a-c4ec-4f1c-bb63-c232fb598607,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,8df5a96a-c4ec-4f1c-bb63-c232fb598607,,
eid,8e146cdf-a627-4d51-8894-3c4055f90beb,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,8e146cdf-a627-4d51-8894-3c4055f90beb,,
eid,8e3bec84-9a1e-4d97-a22d-f08793b1dc6d,opto_behavior,,1,SWC_NM_035,8e3bec84-9a1e-4d97-a22d-f08793b1dc6d,,
